word,politics,religious,sports,entertainment
মাতা,-12.641600215834359,-11.69457553752599,-12.71188202835209,-10.728133100306216
ছাড়া,-10.641600215834357,-12.694575537525989,-12.71188202835209,-9.728133100306216
ঐক্যবদ্ধ,-11.641600215834359,0.0,0.0,0.0
আইনিভাব,-12.641600215834359,0.0,0.0,0.0
লড়া,-11.641600215834359,0.0,-11.71188202835209,0.0
স্বাভাবিকভাব,-12.641600215834359,0.0,0.0,-12.728133100306218
এসব,-11.056637715113201,0.0,0.0,-11.728133100306218
সাত,-11.641600215834359,0.0,0.0,-12.728133100306218
হওয়,-10.641600215834357,-10.372647442638627,-9.711882028352088,-11.14317059958506
স্বাধীনতা,-11.641600215834359,0.0,0.0,-11.728133100306218
ফোরাম,-11.056637715113201,0.0,0.0,0.0
আবু,-11.641600215834359,0.0,0.0,-12.728133100306218
নাস,-12.641600215834359,0.0,0.0,-11.728133100306218
মোহাম্মদ,-10.641600215834357,0.0,0.0,0.0
রহমাতুল্লাহর,-12.641600215834359,0.0,0.0,0.0
সভাপতিত্ব,-11.056637715113201,0.0,0.0,0.0
অবস্থান,-11.641600215834359,-11.69457553752599,0.0,-12.728133100306218
অন্য,-10.641600215834357,-9.887220615468385,-11.71188202835209,-10.14317059958506
যুগ্মমহাসচিব,-12.641600215834359,0.0,0.0,0.0
সৈয়দ,-11.056637715113201,0.0,0.0,-11.728133100306218
মোয়াজ্জেম,-12.641600215834359,0.0,0.0,0.0
আলাল,-11.641600215834359,0.0,0.0,0.0
জাতী,-9.182168597197059,0.0,-9.904527106294482,-12.728133100306218
চেয়ারম্যান,-11.056637715113201,0.0,0.0,0.0
অ্যাডভোকেট,-11.641600215834359,0.0,0.0,0.0
এহসানুল,-12.641600215834359,0.0,0.0,0.0
হুদা,-12.641600215834359,0.0,0.0,0.0
সহসাংগঠনিক,-12.641600215834359,0.0,0.0,0.0
আব্দুস,-12.641600215834359,0.0,0.0,0.0
সালাম,-12.641600215834359,0.0,0.0,0.0
আজাদ,-12.641600215834359,0.0,0.0,-11.728133100306218
ওলামা,-12.641600215834359,0.0,0.0,0.0
মাওলানা,-12.641600215834359,0.0,0.0,0.0
নেসারুল,-12.641600215834359,0.0,0.0,0.0
নির্বাহী,-12.641600215834359,0.0,0.0,-11.728133100306218
মুক্তিযোদ্ধা,-12.641600215834359,0.0,0.0,0.0
ফরিদ,-12.641600215834359,0.0,0.0,0.0
উদ্দিন,-10.641600215834357,-12.694575537525989,-12.71188202835209,-11.14317059958506
মনির,-10.641600215834357,0.0,0.0,0.0
কৃষক,-11.641600215834359,0.0,0.0,0.0
মিয়া,-10.641600215834357,0.0,0.0,-12.728133100306218
আনোয়,-12.641600215834359,0.0,0.0,-12.728133100306218
প্রমুখ,-11.056637715113201,0.0,0.0,-11.14317059958506
জাসদ,-11.056637715113201,0.0,0.0,0.0
হাসিন,-9.182168597197059,-10.694575537525989,0.0,0.0
সামগ্রিক,-11.641600215834359,0.0,0.0,0.0
সাধ্যাতীত,-12.641600215834359,0.0,0.0,0.0
সরকারি,-11.641600215834359,0.0,0.0,0.0
বাপ,-12.641600215834359,0.0,0.0,-10.728133100306216
লুটপাট,-10.641600215834357,0.0,0.0,0.0
প্রতি,-7.941160497693265,-8.78768494191747,-8.25245040971479,-9.406205005418855
পয়স,-12.641600215834359,0.0,-12.71188202835209,0.0
হিসাব,-12.641600215834359,0.0,0.0,0.0
বরাদ্,-11.641600215834359,0.0,0.0,0.0
দুর্নীতিবাজ,-11.641600215834359,0.0,0.0,0.0
লুটপাটকারী,-11.641600215834359,0.0,0.0,0.0
উইপোকা,-12.641600215834359,0.0,0.0,0.0
ইঁদুর,-12.641600215834359,0.0,0.0,0.0
কেট,-10.641600215834357,0.0,-7.624419187101748,-10.14317059958506
তা,-6.337819467657254,-6.524650536083677,-6.562134908847406,-6.14317059958506
জঙ্গি,-11.056637715113201,0.0,0.0,0.0
দমন,-10.641600215834357,0.0,0.0,0.0
সফলত,-11.641600215834359,-11.69457553752599,0.0,0.0
উল্লেখ,-12.641600215834359,-11.69457553752599,-12.71188202835209,0.0
যেভাব,-12.641600215834359,0.0,0.0,-12.728133100306218
সেভাব,-12.641600215834359,0.0,-12.71188202835209,-12.728133100306218
পাশ,-8.834245293776753,-9.887220615468385,-9.904527106294482,-8.480205586862631
সুশাসন,-11.641600215834359,0.0,0.0,0.0
প্রতিষ্ঠ,-8.941160497693264,-12.694575537525989,-11.126919527630932,-10.728133100306216
লড়াই,-12.641600215834359,0.0,0.0,0.0
সুফল,-12.641600215834359,0.0,0.0,0.0
সমানভাব,-12.641600215834359,0.0,0.0,0.0
বণ্টন,-10.641600215834357,0.0,0.0,0.0
চেয়ারপারসন,-11.641600215834359,0.0,0.0,0.0
জিয়,-11.641600215834359,-12.694575537525989,0.0,0.0
নিঃশর্ত,-12.641600215834359,0.0,0.0,0.0
শুক্রব,-12.641600215834359,-10.694575537525989,0.0,-11.14317059958506
দুপুর,-10.641600215834357,-12.694575537525989,0.0,-12.728133100306218
জাতীয়,-10.641600215834357,0.0,0.0,0.0
প্রেসক্লাব,-12.641600215834359,0.0,0.0,0.0
আয়োজিত,-12.641600215834359,0.0,0.0,0.0
প্রধান,-7.886712713670889,-10.372647442638627,0.0,-11.14317059958506
অতিথির,-12.641600215834359,0.0,0.0,0.0
বক্তব্য,-11.641600215834359,0.0,0.0,-12.728133100306218
রাজনীতি,-9.182168597197059,0.0,0.0,0.0
দেয়া,-10.319672120946995,-12.694575537525989,0.0,0.0
অভিযোগ,-12.641600215834359,0.0,0.0,0.0
মোশাররফ,-12.641600215834359,0.0,0.0,0.0
হোস,-11.056637715113201,0.0,0.0,0.0
পুনর্গঠন,-12.641600215834359,0.0,0.0,0.0
পর্যা,-11.056637715113201,-11.69457553752599,-12.71188202835209,0.0
সুসংগঠিত,-12.641600215834359,0.0,0.0,0.0
দরক,-12.641600215834359,-12.694575537525989,0.0,0.0
অনুমতি,-11.641600215834359,0.0,0.0,0.0
অঙ্গ,-11.641600215834359,0.0,0.0,0.0
সহযোগী,-11.056637715113201,0.0,0.0,0.0
সংগঠন,-10.319672120946995,0.0,0.0,0.0
বাধাগ্রস্ত,-12.641600215834359,-12.694575537525989,0.0,0.0
আপনা,-12.641600215834359,-11.69457553752599,-11.71188202835209,0.0
১৪,-11.641600215834359,-12.694575537525989,-11.126919527630932,-12.728133100306218
সে,-7.886712713670889,-8.60711269627565,-6.734602104852171,-7.640670259055877
বন্ধ,-9.641600215834357,-9.887220615468385,0.0,-12.728133100306218
কোর্ট,-12.641600215834359,0.0,-11.71188202835209,0.0
একতরফা,-10.056637715113201,0.0,0.0,0.0
পরিকল্পনা,-11.056637715113201,0.0,-11.126919527630932,-11.728133100306218
বাস্তবায়ন,-10.319672120946995,0.0,0.0,0.0
মন্তব্য,-11.056637715113201,0.0,0.0,0.0
রেখ,-11.056637715113201,-11.69457553752599,0.0,-11.728133100306218
নেত্রীর,-10.319672120946995,0.0,0.0,0.0
কথাম,-11.056637715113201,0.0,-12.71188202835209,0.0
চ্যালেঞ্জ,-11.056637715113201,0.0,-11.126919527630932,0.0
হিসেব,-10.056637715113201,-9.235143918888692,-8.624419187101749,-10.14317059958506
নিয়েছিলাম,-11.056637715113201,0.0,0.0,0.0
৮০,-11.056637715113201,-12.694575537525989,0.0,0.0
ভাগ,-10.641600215834357,-11.69457553752599,-10.389953933464724,-9.26870148166892
ধান,-7.554137374584017,-9.372647442638627,-9.25245040971479,-10.406205005418855
শীষ,-10.641600215834357,0.0,0.0,0.0
ভোট,-9.834245293776753,0.0,-12.71188202835209,0.0
দেয়,-9.641600215834357,-12.694575537525989,0.0,0.0
প্রস্তুত,-10.641600215834357,0.0,-12.71188202835209,-11.14317059958506
তখন,-11.056637715113201,0.0,-12.71188202835209,0.0
২৯,-11.056637715113201,-12.694575537525989,-12.71188202835209,-12.728133100306218
ডিসেম্বর,-11.056637715113201,-11.69457553752599,-12.71188202835209,-11.728133100306218
জনগণ,-10.319672120946995,0.0,0.0,0.0
ডাকাতি,-11.056637715113201,0.0,0.0,0.0
বারব,-11.056637715113201,0.0,-12.71188202835209,-12.728133100306218
বিশ্বাস,-10.056637715113201,-10.372647442638627,0.0,-11.14317059958506
পারল,-10.641600215834357,0.0,-11.71188202835209,0.0
অবস্থা,-10.319672120946995,-11.109613036804832,-11.126919527630932,-11.14317059958506
পরিত্রাণ,-11.056637715113201,0.0,0.0,0.0
পাব,-11.056637715113201,-11.69457553752599,-12.71188202835209,-9.406205005418855
মার্কিন,-10.641600215834357,0.0,0.0,0.0
নিশ্চিত,-11.641600215834359,-12.694575537525989,-11.71188202835209,0.0
বছর,-10.641600215834357,-8.887220615468385,-8.126919527630932,-10.14317059958506
ইহুদিবাদী,-12.641600215834359,0.0,0.0,0.0
ইসরায়,-11.641600215834359,0.0,0.0,0.0
হোয়াইট,-11.641600215834359,0.0,0.0,0.0
হাউজ,-11.641600215834359,0.0,0.0,0.0
আশপাশ,-12.641600215834359,0.0,0.0,0.0
ওয়াশিংটন,-12.641600215834359,0.0,0.0,0.0
ডিসির,-12.641600215834359,0.0,0.0,0.0
অন্যান্য,-12.641600215834359,-11.69457553752599,0.0,0.0
স্পর্শকাত,-12.641600215834359,0.0,0.0,0.0
স্থান,-10.056637715113201,-9.372647442638627,-12.71188202835209,-11.728133100306218
গুপ্তচরবৃত্তির,-12.641600215834359,0.0,0.0,0.0
যন্ত্র,-11.641600215834359,0.0,0.0,0.0
বসি,-12.641600215834359,0.0,0.0,-12.728133100306218
সংবাদ,-11.641600215834359,-11.69457553752599,-12.71188202835209,-11.14317059958506
সংস্থা,-12.641600215834359,-12.694575537525989,0.0,0.0
পলিটিকো,-11.641600215834359,0.0,0.0,0.0
খবর,-10.319672120946995,0.0,0.0,-11.728133100306218
তিনজন,-12.641600215834359,0.0,-12.71188202835209,-11.728133100306218
মাবেক,-12.641600215834359,0.0,0.0,0.0
পদস্থ,-12.641600215834359,0.0,0.0,0.0
কর্মকর্তা,-11.641600215834359,0.0,-12.71188202835209,-11.728133100306218
পর,-7.118038259777344,-6.7403792271391145,-7.463954514908502,-6.424352352129114
ইসরায়েল,-12.641600215834359,0.0,0.0,0.0
ব্যবস্থা,-11.641600215834359,0.0,-12.71188202835209,0.0
নেননি,-12.641600215834359,0.0,0.0,-11.728133100306218
এমন,-11.641600215834359,-11.69457553752599,0.0,-11.728133100306218
প্রেসিডেন্ট,-11.056637715113201,0.0,0.0,0.0
ডোনাল্ড,-12.641600215834359,0.0,0.0,0.0
ট্রাম্প,-10.641600215834357,0.0,0.0,0.0
প্রশাসন,-11.641600215834359,0.0,0.0,0.0
ত,-3.538312407422335,-3.599178514733433,-4.05724599982412,-3.827266292325468
আবিব,-12.641600215834359,0.0,0.0,0.0
করেনি,-12.641600215834359,0.0,0.0,0.0
কঠোর,-12.641600215834359,0.0,0.0,0.0
নিরাপত্তা,-12.641600215834359,-11.69457553752599,0.0,0.0
প্রটোকল,-12.641600215834359,0.0,0.0,0.0
মেন,-12.641600215834359,-12.694575537525989,-9.904527106294482,-11.728133100306218
চ,-5.71086287827147,-6.109613036804833,-5.541957026909775,-4.683738980947763
দুর্নাম,-12.641600215834359,0.0,0.0,0.0
র,-2.7727776610593575,-2.6244545930491667,-3.00970934298654,-2.8003551382238743
২০১৮,-11.641600215834359,0.0,0.0,-12.728133100306218
বন্ধু,-10.056637715113201,0.0,0.0,-12.728133100306218
আস্থাভাজন,-12.641600215834359,0.0,0.0,0.0
বল,-9.319672120946995,-9.109613036804832,-7.804991432743569,-7.728133100306216
তুলনামূলক,-12.641600215834359,0.0,0.0,0.0
অনিরাপদ,-12.641600215834359,0.0,0.0,0.0
স,-3.5728219378489445,-3.6639084012790475,-3.5444638825203496,-3.8393898514079576
ফোন,-11.641600215834359,0.0,-12.71188202835209,0.0
দৈনিক,-12.641600215834359,0.0,0.0,0.0
নিউ,-10.641600215834357,-12.694575537525989,-8.80499143274357,-12.728133100306218
ইয়র্ক,-12.641600215834359,0.0,0.0,0.0
টাইমস,-12.641600215834359,0.0,0.0,0.0
অক্টোবর,-11.056637715113201,0.0,-11.126919527630932,0.0
প্রতিবেদন,-11.641600215834359,0.0,0.0,0.0
চীনা,-12.641600215834359,0.0,0.0,0.0
গোয়েন্দা,-12.641600215834359,0.0,0.0,-12.728133100306218
মাঝেমধ্য,-12.641600215834359,0.0,0.0,0.0
সেলফোন,-12.641600215834359,0.0,0.0,0.0
কথাবার্তা,-12.641600215834359,0.0,0.0,0.0
আড়ি,-12.641600215834359,0.0,0.0,0.0
প,-3.9068905956085187,-4.057950916982341,-4.086173185287622,-3.9402305409147855
বেমালুম,-12.641600215834359,0.0,0.0,0.0
অস্বীক,-12.641600215834359,0.0,0.0,0.0
এছাড়া,-12.641600215834359,0.0,0.0,0.0
২৭,-11.641600215834359,0.0,0.0,-12.728133100306218
ইমরান,-11.641600215834359,-12.694575537525989,0.0,0.0
খান,-9.834245293776753,-10.109613036804832,-11.126919527630932,-9.027693382165124
জাতিসংঘ,-10.641600215834357,0.0,0.0,0.0
অধিবেশন,-11.056637715113201,0.0,0.0,0.0
ভাষণ,-11.641600215834359,-12.694575537525989,0.0,0.0
পাকিস্তানি,-12.641600215834359,0.0,0.0,0.0
বিবৃতি,-12.641600215834359,0.0,0.0,0.0
জানিয়,-12.641600215834359,0.0,-11.71188202835209,-10.14317059958506
কাশ্মীর,-12.641600215834359,0.0,0.0,0.0
ইস্যু,-11.641600215834359,0.0,0.0,0.0
গুরুত্ব,-12.641600215834359,-11.109613036804832,-12.71188202835209,-11.728133100306218
বাসভবন,-12.641600215834359,0.0,0.0,0.0
আওয়ামী,-11.641600215834359,0.0,0.0,0.0
কেন্দ্রীয়,-12.641600215834359,0.0,0.0,0.0
অঙ্গসহযোগী,-12.641600215834359,0.0,0.0,0.0
ভ্রাতৃপ্রতিম,-12.641600215834359,0.0,0.0,0.0
মৌখিকভাব,-12.641600215834359,0.0,0.0,0.0
অনুমতির,-12.641600215834359,0.0,0.0,0.0
দেয়া,-11.641600215834359,-11.69457553752599,0.0,0.0
বাদ,-9.471675214392045,-9.694575537525989,-9.904527106294482,-10.728133100306216
মাত্,-12.641600215834359,-9.887220615468385,0.0,0.0
পৌঁছ,-12.641600215834359,-12.694575537525989,0.0,0.0
শোভন,-12.641600215834359,0.0,0.0,0.0
সাক্ষাৎ,-12.641600215834359,0.0,0.0,-11.728133100306218
গেল,-12.641600215834359,0.0,0.0,-12.728133100306218
বেরি,-12.641600215834359,0.0,0.0,-11.728133100306218
যাওয়,-10.641600215834357,0.0,-11.71188202835209,0.0
সামন,-12.641600215834359,0.0,0.0,-11.728133100306218
বকাঝকা,-12.641600215834359,0.0,0.0,0.0
এখান,-12.641600215834359,-12.694575537525989,0.0,0.0
মানববন্ধন,-12.641600215834359,0.0,0.0,0.0
গয়েশ্বর,-12.641600215834359,0.0,0.0,0.0
চন্দ্র,-12.641600215834359,-11.69457553752599,0.0,-11.728133100306218
নজরুল,-12.641600215834359,0.0,0.0,0.0
ভাইস,-12.641600215834359,0.0,0.0,0.0
চেয়ারম্যান,-12.641600215834359,0.0,0.0,0.0
আবদুল,-12.641600215834359,-12.694575537525989,-12.71188202835209,-11.14317059958506
আউয়াল,-12.641600215834359,0.0,0.0,0.0
মিন্টু,-12.641600215834359,0.0,0.0,0.0
ডা,-10.319672120946995,-10.372647442638627,-8.904527106294482,-8.728133100306216
এজেডএম,-12.641600215834359,0.0,0.0,0.0
জাহিদ,-12.641600215834359,0.0,0.0,-12.728133100306218
আহমেদ,-12.641600215834359,-11.69457553752599,0.0,-11.14317059958506
আযম,-12.641600215834359,0.0,0.0,0.0
উপদেষ্,-12.641600215834359,0.0,-12.71188202835209,0.0
জয়নুল,-12.641600215834359,0.0,0.0,0.0
আবদিন,-12.641600215834359,0.0,0.0,0.0
ফারুক,-12.641600215834359,0.0,0.0,0.0
মোয়াজ্জেম,-12.641600215834359,0.0,0.0,0.0
মজিবর,-12.641600215834359,0.0,0.0,0.0
সরোয়,-12.641600215834359,0.0,0.0,0.0
হাবিবউন,-12.641600215834359,0.0,0.0,0.0
নবী,-12.641600215834359,-9.887220615468385,-12.71188202835209,0.0
সোহ,-12.641600215834359,0.0,0.0,-12.728133100306218
ফজলুল,-12.641600215834359,0.0,0.0,0.0
মিলন,-12.641600215834359,-12.694575537525989,0.0,-12.728133100306218
মফিকুল,-12.641600215834359,0.0,0.0,0.0
হাসান,-11.641600215834359,0.0,-12.71188202835209,-10.14317059958506
তৃপ্তি,-12.641600215834359,0.0,0.0,0.0
যুবদল,-11.641600215834359,0.0,0.0,0.0
সাইফুল,-12.641600215834359,0.0,0.0,0.0
আলম,-10.641600215834357,0.0,-12.71188202835209,-11.728133100306218
নীর,-11.056637715113201,-10.109613036804832,-12.71188202835209,-12.728133100306218
স্বেচ্ছাসেবক,-12.641600215834359,0.0,0.0,0.0
শফিউল,-12.641600215834359,0.0,0.0,0.0
বারী,-12.641600215834359,0.0,0.0,0.0
বাবু,-12.641600215834359,0.0,-10.711882028352088,-12.728133100306218
সুলতান,-11.641600215834359,0.0,0.0,-12.728133100306218
সালাউদ্দিন,-12.641600215834359,0.0,0.0,-12.728133100306218
টুকু,-12.641600215834359,0.0,-12.71188202835209,-12.728133100306218
সচিব,-9.641600215834357,0.0,0.0,0.0
কৃষিবিদ,-12.641600215834359,0.0,0.0,0.0
জাফির,-12.641600215834359,0.0,0.0,0.0
তুহিন,-12.641600215834359,0.0,0.0,-12.728133100306218
প্রতিষ্ঠাতা,-11.641600215834359,0.0,0.0,0.0
হুসেইন,-11.641600215834359,0.0,0.0,0.0
মুহম্মদ,-11.641600215834359,0.0,0.0,0.0
এরশা,-10.641600215834357,0.0,0.0,0.0
মৃত্যু,-11.641600215834359,-12.694575537525989,-11.71188202835209,0.0
